,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,soil_color_encode,Crop_encode
3320,95,45,125,6.5,800,25,4,3
3321,100,45,125,6.5,800,25,4,3
3322,80,50,130,7.0,700,30,4,3
3323,85,50,130,7.0,700,30,4,3
3324,90,50,130,7.0,700,30,4,3
3325,95,50,130,7.0,700,30,4,3
3326,100,50,130,7.0,700,30,4,3
3327,80,55,135,7.5,800,20,4,3
3328,85,55,135,7.5,800,20,4,3
3329,90,55,135,7.5,800,20,4,3
3330,95,55,135,7.5,800,20,4,3
3331,100,55,135,7.5,800,20,4,3
3332,80,60,140,6.0,700,25,4,3
3333,85,60,140,6.0,700,25,4,3
3334,90,60,140,6.0,700,25,4,3
3335,95,60,140,6.0,700,25,4,3
3336,100,60,140,6.0,700,25,4,3
3337,80,40,125,6.5,800,30,4,3
3338,85,40,125,6.5,800,30,4,3
3339,90,40,125,6.5,800,30,4,3
3340,95,40,125,6.5,800,30,4,3
3341,100,40,125,6.5,800,30,4,3
3342,80,45,130,7.0,700,20,4,3
3343,85,45,130,7.0,700,20,4,3
3344,90,45,130,7.0,700,20,4,3
3345,95,45,130,7.0,700,20,4,3
3346,100,45,130,7.0,700,20,4,3
3347,80,50,135,7.5,800,25,4,3
3348,85,50,135,7.5,800,25,4,3
3349,90,50,135,7.5,800,25,4,3
3350,95,50,135,7.5,800,25,4,3
3351,100,50,135,7.5,800,25,4,3
3352,80,55,140,6.0,700,30,4,3
3353,85,55,140,6.0,700,30,4,3
3354,90,55,140,6.0,700,30,4,3
3355,95,55,140,6.0,700,30,4,3
3356,100,55,140,6.0,700,30,4,3
3357,80,60,120,6.5,800,20,4,3
3358,85,60,120,6.5,800,20,4,3
3359,90,60,120,6.5,800,20,4,3
3360,95,60,120,6.5,800,20,4,3
3361,100,60,120,6.5,800,20,4,3
3362,80,40,130,7.0,700,25,4,3
3363,85,40,130,7.0,700,25,4,3
3364,90,40,130,7.0,700,25,4,3
3365,95,40,130,7.0,700,25,4,3
3366,100,40,130,7.0,700,25,4,3
3367,80,45,135,7.5,800,30,4,3
3368,85,45,135,7.5,800,30,4,3
3369,90,45,135,7.5,800,30,4,3
3370,95,45,135,7.5,800,30,4,3
3371,100,45,135,7.5,800,30,4,3
3372,80,50,140,6.0,700,20,4,3
3373,85,50,140,6.0,700,20,4,3
3374,90,50,140,6.0,700,20,4,3
3375,95,50,140,6.0,700,20,4,3
3376,100,50,140,6.0,700,20,4,3
3377,80,55,120,6.5,800,25,4,3
3378,85,55,120,6.5,800,25,4,3
3379,90,55,120,6.5,800,25,4,3
3380,95,55,120,6.5,800,25,4,3
3381,100,55,120,6.5,800,25,4,3
3382,80,60,125,7.0,700,30,4,3
3383,85,60,125,7.0,700,30,4,3
3384,90,60,125,7.0,700,30,4,3
3385,95,60,125,7.0,700,30,4,3
3386,100,60,125,7.0,700,30,4,3
3387,80,40,135,7.5,800,20,4,3
3388,85,40,135,7.5,800,20,4,3
3389,90,40,135,7.5,800,20,4,3
3390,95,40,135,7.5,800,20,4,3
3391,100,40,135,7.5,800,20,4,3
3392,80,45,140,6.0,700,25,4,3
3393,85,45,140,6.0,700,25,4,3
3394,90,45,140,6.0,700,25,4,3
3395,95,45,140,6.0,700,25,4,3
3396,100,45,140,6.0,700,25,4,3
3397,80,50,120,6.5,800,30,4,3
3398,85,50,120,6.5,800,30,4,3
3399,90,50,120,6.5,800,30,4,3
3400,95,50,120,6.5,800,30,4,3
3401,100,50,120,6.5,800,30,4,3
3402,80,55,125,7.0,700,20,4,3
3403,85,55,125,7.0,700,20,4,3
3404,90,55,125,7.0,700,20,4,3
3405,95,55,125,7.0,700,20,4,3
3406,100,55,125,7.0,700,20,4,3
3407,80,60,130,7.5,800,25,4,3
3408,85,60,130,7.5,800,25,4,3
3409,90,60,130,7.5,800,25,4,3
3410,95,60,130,7.5,800,25,4,3
3411,100,60,130,7.5,800,25,4,3
3412,80,40,140,6.0,700,30,4,3
3413,85,40,140,6.0,700,30,4,3
3414,90,40,140,6.0,700,30,4,3
3415,95,40,140,6.0,700,30,4,3
3416,100,40,140,6.0,700,30,4,3
3417,80,45,120,6.5,800,20,4,3
3418,85,45,120,6.5,800,20,4,3
3419,90,45,120,6.5,800,20,4,3
3420,95,45,120,6.5,800,20,4,3
3421,100,45,120,6.5,800,20,4,3
3422,80,50,125,7.0,700,25,4,3
3423,85,50,125,7.0,700,25,4,3
3424,90,50,125,7.0,700,25,4,3
3425,95,50,125,7.0,700,25,4,3
3426,100,50,125,7.0,700,25,4,3
3427,80,55,130,7.5,800,30,4,3
3428,85,55,130,7.5,800,30,4,3
3429,90,55,130,7.5,800,30,4,3
3430,95,55,130,7.5,800,30,4,3
3431,100,55,130,7.5,800,30,4,3
3432,80,60,135,6.0,700,20,4,3
3433,85,60,135,6.0,700,20,4,3
3434,90,60,135,6.0,700,20,4,3
3435,95,60,135,6.0,700,20,4,3
3436,100,60,135,6.0,700,20,4,3
3437,120,60,40,5.5,500,20,0,6
3438,125,60,40,5.5,500,20,0,6
3439,130,60,40,5.5,500,20,0,6
3440,135,60,40,5.5,500,20,0,6
3441,140,60,40,5.5,500,20,0,6
3442,145,60,40,5.5,500,20,0,6
3443,150,60,40,5.5,500,20,0,6
3444,120,65,45,6.0,600,25,0,6
3445,125,65,45,6.0,600,25,0,6
3446,130,65,45,6.0,600,25,0,6
3447,135,65,45,6.0,600,25,0,6
3448,140,65,45,6.0,600,25,0,6
3449,145,65,45,6.0,600,25,0,6
3450,150,65,45,6.0,600,25,0,6
3451,120,70,50,6.5,500,30,0,6
3452,125,70,50,6.5,500,30,0,6
3453,130,70,50,6.5,500,30,0,6
3454,135,70,50,6.5,500,30,0,6
3455,140,70,50,6.5,500,30,0,6
3456,145,70,50,6.5,500,30,0,6
3457,150,70,50,6.5,500,30,0,6
3458,120,75,55,7.0,600,20,0,6
3459,125,75,55,7.0,600,20,0,6
3460,130,75,55,7.0,600,20,0,6
3461,135,75,55,7.0,600,20,0,6
3462,140,75,55,7.0,600,20,0,6
3463,145,75,55,7.0,600,20,0,6
3464,150,75,55,7.0,600,20,0,6
3465,120,80,60,7.5,500,25,0,6
3466,125,80,60,7.5,500,25,0,6
3467,130,80,60,7.5,500,25,0,6
3468,135,80,60,7.5,500,25,0,6
3469,140,80,60,7.5,500,25,0,6
3470,145,80,60,7.5,500,25,0,6
3471,150,80,60,7.5,500,25,0,6
3472,120,60,45,5.5,600,30,0,6
3473,125,60,45,5.5,600,30,0,6
3474,130,60,45,5.5,600,30,0,6
3475,135,60,45,5.5,600,30,0,6
3476,140,60,45,5.5,600,30,0,6
3477,145,60,45,5.5,600,30,0,6
3478,150,60,45,5.5,600,30,0,6
3479,120,65,50,6.0,500,20,0,6
3480,125,65,50,6.0,500,20,0,6
3481,130,65,50,6.0,500,20,0,6
3482,135,65,50,6.0,500,20,0,6
3483,140,65,50,6.0,500,20,0,6
3484,145,65,50,6.0,500,20,0,6
3485,150,65,50,6.0,500,20,0,6
3486,120,70,55,6.5,600,25,0,6
3487,125,70,55,6.5,600,25,0,6
3488,130,70,55,6.5,600,25,0,6
3489,135,70,55,6.5,600,25,0,6
3490,140,70,55,6.5,600,25,0,6
3491,145,70,55,6.5,600,25,0,6
3492,150,70,55,6.5,600,25,0,6
3493,120,75,60,7.0,500,30,0,6
3494,125,75,60,7.0,500,30,0,6
3495,130,75,60,7.0,500,30,0,6
3496,135,75,60,7.0,500,30,0,6
3497,140,75,60,7.0,500,30,0,6
3498,145,75,60,7.0,500,30,0,6
3499,150,75,60,7.0,500,30,0,6
3500,120,80,40,7.5,600,20,0,6
3501,125,80,40,7.5,600,20,0,6
3502,130,80,40,7.5,600,20,0,6
3503,135,80,40,7.5,600,20,0,6
3504,140,80,40,7.5,600,20,0,6
3505,145,80,40,7.5,600,20,0,6
3506,150,80,40,7.5,600,20,0,6
3507,120,60,50,5.5,500,25,0,6
3508,125,60,50,5.5,500,25,0,6
3509,130,60,50,5.5,500,25,0,6
3510,135,60,50,5.5,500,25,0,6
3511,140,60,50,5.5,500,25,0,6
3512,145,60,50,5.5,500,25,0,6
3513,150,60,50,5.5,500,25,0,6
3514,120,65,55,6.0,600,30,0,6
3515,125,65,55,6.0,600,30,0,6
3516,130,65,55,6.0,600,30,0,6
3517,135,65,55,6.0,600,30,0,6
3518,140,65,55,6.0,600,30,0,6
3519,145,65,55,6.0,600,30,0,6
3520,150,65,55,6.0,600,30,0,6
3521,120,70,60,6.5,500,20,0,6
3522,125,70,60,6.5,500,20,0,6
3523,130,70,60,6.5,500,20,0,6
3524,135,70,60,6.5,500,20,0,6
3525,140,70,60,6.5,500,20,0,6
3526,145,70,60,6.5,500,20,0,6
3527,150,70,60,6.5,500,20,0,6
3528,120,75,40,7.0,600,25,0,6
3529,125,75,40,7.0,600,25,0,6
3530,130,75,40,7.0,600,25,0,6
3531,135,75,40,7.0,600,25,0,6
3532,140,75,40,7.0,600,25,0,6
3533,145,75,40,7.0,600,25,0,6
3534,150,75,40,7.0,600,25,0,6
3535,120,80,45,7.5,500,30,0,6
3536,125,80,45,7.5,500,30,0,6
3537,130,80,45,7.5,500,30,0,6
3538,135,80,45,7.5,500,30,0,6
3539,140,80,45,7.5,500,30,0,6
3540,145,80,45,7.5,500,30,0,6
3541,150,80,45,7.5,500,30,0,6
3542,120,60,55,5.5,600,20,0,6
3543,125,60,55,5.5,600,20,0,6
3544,130,60,55,5.5,600,20,0,6
3545,135,60,55,5.5,600,20,0,6
3546,140,60,55,5.5,600,20,0,6
3547,145,60,55,5.5,600,20,0,6
3548,150,60,55,5.5,600,20,0,6
3549,120,65,60,6.0,500,25,0,6
3550,125,65,60,6.0,500,25,0,6
3551,130,65,60,6.0,500,25,0,6
3552,135,65,60,6.0,500,25,0,6
3553,140,65,60,6.0,500,25,0,6
3554,145,65,60,6.0,500,25,0,6
3555,150,65,60,6.0,500,25,0,6
3556,120,70,40,6.5,600,30,0,6
3557,125,70,40,6.5,600,30,0,6
3558,130,70,40,6.5,600,30,0,6
3559,135,70,40,6.5,600,30,0,6
3560,140,70,40,6.5,600,30,0,6
3561,145,70,40,6.5,600,30,0,6
3562,150,70,40,6.5,600,30,0,6
3563,120,75,45,7.0,500,20,0,6
3564,125,75,45,7.0,500,20,0,6
3565,130,75,45,7.0,500,20,0,6
3566,135,75,45,7.0,500,20,0,6
3567,140,75,45,7.0,500,20,0,6
3568,145,75,45,7.0,500,20,0,6
3569,150,75,45,7.0,500,20,0,6
3570,120,80,50,7.5,600,25,0,6
3571,125,80,50,7.5,600,25,0,6
3572,130,80,50,7.5,600,25,0,6
3573,135,80,50,7.5,600,25,0,6
3574,140,80,50,7.5,600,25,0,6
3575,145,80,50,7.5,600,25,0,6
3576,150,80,50,7.5,600,25,0,6
3577,120,60,60,5.5,500,30,0,6
3578,125,60,60,5.5,500,30,0,6
3579,130,60,60,5.5,500,30,0,6
3580,135,60,60,5.5,500,30,0,6
3581,140,60,60,5.5,500,30,0,6
3582,145,60,60,5.5,500,30,0,6
3583,150,60,60,5.5,500,30,0,6
3584,120,65,40,6.0,600,20,0,6
3585,125,65,40,6.0,600,20,0,6
3586,130,65,40,6.0,600,20,0,6
3587,135,65,40,6.0,600,20,0,6
3588,140,65,40,6.0,600,20,0,6
3589,145,65,40,6.0,600,20,0,6
3590,150,65,40,6.0,600,20,0,6
3591,120,70,45,6.5,500,25,0,6
3592,125,70,45,6.5,500,25,0,6
3593,130,70,45,6.5,500,25,0,6
3594,135,70,45,6.5,500,25,0,6
3595,140,70,45,6.5,500,25,0,6
3596,145,70,45,6.5,500,25,0,6
3597,150,70,45,6.5,500,25,0,6
3598,120,75,50,7.0,600,30,0,6
3599,125,75,50,7.0,600,30,0,6
3600,130,75,50,7.0,600,30,0,6
3601,135,75,50,7.0,600,30,0,6
3602,140,75,50,7.0,600,30,0,6
3603,145,75,50,7.0,600,30,0,6
3604,150,75,50,7.0,600,30,0,6
3605,120,80,55,7.5,500,20,0,6
3606,125,80,30,7.5,500,20,0,6
3607,130,80,30,7.5,500,20,0,6
3608,135,80,30,7.5,500,20,0,6
3609,140,80,40,7.5,500,20,0,6
3610,145,80,40,7.5,500,20,0,6
3611,150,80,40,7.5,500,20,0,6
3612,100,40,40,6.0,800,15,0,15
3613,105,40,40,6.0,800,15,0,15
3614,110,40,40,6.0,800,15,0,15
3615,115,40,40,6.0,800,15,0,15
3616,120,40,40,6.0,800,15,0,15
3617,100,45,45,6.5,900,20,0,15
3618,105,45,45,6.5,900,20,0,15
3619,110,45,45,6.5,900,20,0,15
3620,115,45,45,6.5,900,20,0,15
3621,120,45,45,6.5,900,20,0,15
3622,100,50,50,7.0,800,25,0,15
3623,105,50,50,7.0,800,25,0,15
3624,110,50,50,7.0,800,25,0,15
3625,115,50,50,7.0,800,25,0,15
3626,120,50,50,7.0,800,25,0,15
3627,100,55,55,7.5,900,15,0,15
3628,105,55,55,7.5,900,15,0,15
3629,110,55,55,7.5,900,15,0,15
3630,115,55,55,7.5,900,15,0,15
3631,120,55,55,7.5,900,15,0,15
3632,100,60,60,6.0,800,20,0,15
3633,105,60,60,6.0,800,20,0,15
3634,110,60,60,6.0,800,20,0,15
3635,115,60,60,6.0,800,20,0,15
3636,120,60,60,6.0,800,20,0,15
3637,100,40,45,6.5,900,25,0,15
3638,105,40,45,6.5,900,25,0,15
3639,110,40,45,6.5,900,25,0,15
3640,115,40,45,6.5,900,25,0,15
3641,120,40,45,6.5,900,25,0,15
3642,100,45,50,7.0,800,15,0,15
3643,105,45,50,7.0,800,15,0,15
3644,110,45,50,7.0,800,15,0,15
3645,115,45,50,7.0,800,15,0,15
3646,120,45,50,7.0,800,15,0,15
3647,100,50,55,7.5,900,20,0,15
3648,105,50,55,7.5,900,20,0,15
3649,110,50,55,7.5,900,20,0,15
3650,115,50,55,7.5,900,20,0,15
3651,120,50,55,7.5,900,20,0,15
3652,100,55,60,6.0,800,25,0,15
3653,105,55,60,6.0,800,25,0,15
3654,110,55,60,6.0,800,25,0,15
3655,115,55,60,6.0,800,25,0,15
3656,120,55,60,6.0,800,25,0,15
3657,100,60,40,6.5,900,15,0,15
3658,105,60,40,6.5,900,15,0,15
3659,110,60,40,6.5,900,15,0,15
3660,115,60,40,6.5,900,15,0,15
3661,120,60,40,6.5,900,15,0,15
3662,100,40,50,7.0,800,15,0,15
3663,105,40,50,7.0,800,15,0,15
3664,110,40,50,7.0,800,15,0,15
3665,115,40,50,7.0,800,15,0,15
3666,120,40,50,7.0,800,15,0,15
3667,100,45,55,7.5,900,20,0,15
3668,105,45,55,7.5,900,20,0,15
3669,110,45,55,7.5,900,20,0,15
3670,115,45,55,7.5,900,20,0,15
3671,120,45,55,7.5,900,20,0,15
3672,100,50,60,6.0,800,25,0,15
3673,105,50,60,6.0,800,25,0,15
3674,110,50,60,6.0,800,25,0,15
3675,115,50,60,6.0,800,25,0,15
3676,120,50,60,6.0,800,25,0,15
3677,100,55,40,6.5,900,15,0,15
3678,105,55,40,6.5,900,15,0,15
3679,110,55,40,6.5,900,15,0,15
3680,115,55,40,6.5,900,15,0,15
3681,120,55,40,6.5,900,15,0,15
3682,100,60,45,7.0,800,20,0,15
3683,105,60,45,7.0,800,20,0,15
3684,110,60,45,7.0,800,20,0,15
3685,115,60,45,7.0,800,20,0,15
3686,120,60,45,7.0,800,20,0,15
3687,100,40,55,7.5,900,25,0,15
3688,105,40,55,7.5,900,25,0,15
3689,110,40,55,7.5,900,25,0,15
3690,115,40,55,7.5,900,25,0,15
3691,120,40,55,7.5,900,25,0,15
3692,100,45,60,6.0,800,15,0,15
3693,105,45,60,6.0,800,15,0,15
3694,110,45,60,6.0,800,15,0,15
3695,115,45,60,6.0,800,15,0,15
3696,120,45,60,6.0,800,15,0,15
3697,100,50,40,6.5,900,20,0,15
3698,105,50,40,6.5,900,20,0,15
3699,110,50,40,6.5,900,20,0,15
3700,115,50,40,6.5,900,20,0,15
3701,120,50,40,6.5,900,20,0,15
3702,100,55,45,7.0,800,25,0,15
3703,105,55,45,7.0,800,25,0,15
3704,110,55,45,7.0,800,25,0,15
3705,115,55,45,7.0,800,25,0,15
3706,120,55,45,7.0,800,25,0,15
3707,100,60,50,7.5,900,15,0,15
3708,105,60,50,7.5,900,15,0,15
3709,110,60,50,7.5,900,15,0,15
3710,115,60,50,7.5,900,15,0,15
3711,120,60,50,7.5,900,15,0,15
3712,100,40,60,6.0,800,15,0,15
3713,105,40,60,6.0,800,15,0,15
3714,110,40,60,6.0,800,15,0,15
3715,115,40,60,6.0,800,15,0,15
3716,120,40,60,6.0,800,15,0,15
3717,100,45,40,6.5,900,20,0,15
3718,105,45,40,6.5,900,20,0,15
3719,110,45,40,6.5,900,20,0,15
3720,115,45,40,6.5,900,20,0,15
3721,120,45,40,6.5,900,20,0,15
3722,100,50,45,7.0,800,25,0,15
3723,105,50,45,7.0,800,25,0,15
3724,110,50,45,7.0,800,25,0,15
3725,115,50,45,7.0,800,25,0,15
3726,120,50,45,7.0,800,25,0,15
3727,100,55,50,7.5,900,15,0,15
3728,105,55,50,7.5,900,15,0,15
3729,110,55,50,7.5,900,15,0,15
3730,115,55,50,7.5,900,15,0,15
3731,120,55,50,7.5,900,15,0,15
3732,100,60,55,6.0,800,20,0,15
3733,105,60,55,6.0,800,20,0,15
3734,110,60,55,6.0,800,20,0,15
3735,115,60,55,6.0,800,20,0,15
3736,120,60,55,6.0,800,20,0,15
3737,60,40,40,6.0,800,25,4,5
3738,65,40,40,6.0,800,25,4,5
3739,70,40,40,6.0,800,25,4,5
3740,75,40,40,6.0,800,25,4,5
3741,80,40,40,6.0,800,25,4,5
3742,60,45,45,6.5,900,30,4,5
3743,65,45,45,6.5,900,30,4,5
3744,70,45,45,6.5,900,30,4,5
3745,75,45,45,6.5,900,30,4,5
3746,80,45,45,6.5,900,30,4,5
3747,60,50,50,7.0,800,25,4,5
3748,65,50,50,7.0,800,25,4,5
3749,70,50,50,7.0,800,25,4,5
3750,75,50,50,7.0,800,25,4,5
3751,80,50,50,7.0,800,25,4,5
3752,60,55,55,7.5,900,30,4,5
3753,65,55,55,7.5,900,30,4,5
3754,70,55,55,7.5,900,30,4,5
3755,75,55,55,7.5,900,30,4,5
3756,80,55,55,7.5,900,30,4,5
3757,60,60,60,6.0,800,25,4,5
3758,65,60,60,6.0,800,25,4,5
3759,70,60,60,6.0,800,25,4,5
3760,75,60,60,6.0,800,25,4,5
3761,80,60,60,6.0,800,25,4,5
3762,60,40,45,6.5,900,30,4,5
3763,65,40,45,6.5,900,30,4,5
3764,70,40,45,6.5,900,30,4,5
3765,75,40,45,6.5,900,30,4,5
3766,80,40,45,6.5,900,30,4,5
3767,60,45,50,7.0,800,25,4,5
3768,65,45,50,7.0,800,25,4,5
3769,70,45,50,7.0,800,25,4,5
3770,75,45,50,7.0,800,25,4,5
3771,80,45,50,7.0,800,25,4,5
3772,60,50,55,7.5,900,30,4,5
3773,65,50,55,7.5,900,30,4,5
3774,70,50,55,7.5,900,30,4,5
3775,75,50,55,7.5,900,30,4,5
3776,80,50,55,7.5,900,30,4,5
3777,60,55,60,6.0,800,25,4,5
3778,65,55,60,6.0,800,25,4,5
3779,70,55,60,6.0,800,25,4,5
3780,75,55,60,6.0,800,25,4,5
3781,80,55,60,6.0,800,25,4,5
3782,60,60,40,6.5,900,30,4,5
3783,65,60,40,6.5,900,30,4,5
3784,70,60,40,6.5,900,30,4,5
3785,75,60,40,6.5,900,30,4,5
3786,80,60,40,6.5,900,30,4,5
3787,60,40,50,7.0,800,25,4,5
3788,65,40,50,7.0,800,25,4,5
3789,70,40,50,7.0,800,25,4,5
3790,75,40,50,7.0,800,25,4,5
3791,80,40,50,7.0,800,25,4,5
3792,60,45,55,7.5,900,30,4,5
3793,65,45,55,7.5,900,30,4,5
3794,70,45,55,7.5,900,30,4,5
3795,75,45,55,7.5,900,30,4,5
3796,80,45,55,7.5,900,30,4,5
3797,60,50,60,6.0,800,25,4,5
3798,65,50,60,6.0,800,25,4,5
3799,70,50,60,6.0,800,25,4,5
3800,75,50,60,6.0,800,25,4,5
3801,80,50,60,6.0,800,25,4,5
3802,60,55,40,6.5,900,30,4,5
3803,65,55,40,6.5,900,30,4,5
3804,70,55,40,6.5,900,30,4,5
3805,75,55,40,6.5,900,30,4,5
3806,80,55,40,6.5,900,30,4,5
3807,60,60,45,7.0,800,25,4,5
3808,65,60,45,7.0,800,25,4,5
3809,70,60,45,7.0,800,25,4,5
3810,75,60,45,7.0,800,25,4,5
3811,80,60,45,7.0,800,25,4,5
3812,60,40,55,7.5,900,30,4,5
3813,65,40,55,7.5,900,30,4,5
3814,70,40,55,7.5,900,30,4,5
3815,75,40,55,7.5,900,30,4,5
3816,80,40,55,7.5,900,30,4,5
3817,60,45,60,6.0,800,25,4,5
3818,65,45,60,6.0,800,25,4,5
3819,70,45,60,6.0,800,25,4,5
3820,75,45,60,6.0,800,25,4,5
3821,80,45,60,6.0,800,25,4,5
3822,60,50,40,6.5,900,30,4,5
3823,65,50,40,6.5,900,30,4,5
3824,70,50,40,6.5,900,30,4,5
3825,75,50,40,6.5,900,30,4,5
3826,80,50,40,6.5,900,30,4,5
3827,60,55,45,7.0,800,25,4,5
3828,65,55,45,7.0,800,25,4,5
3829,70,55,45,7.0,800,25,4,5
3830,75,55,45,7.0,800,25,4,5
3831,80,55,45,7.0,800,25,4,5
3832,60,60,50,7.5,900,30,4,5
3833,65,60,50,7.5,900,30,4,5
3834,70,60,50,7.5,900,30,4,5
3835,75,60,50,7.5,900,30,4,5
3836,80,60,50,7.5,900,30,4,5
3837,60,40,60,6.0,800,25,4,5
3838,65,40,60,6.0,800,25,4,5
3839,70,40,60,6.0,800,25,4,5
3840,75,40,60,6.0,800,25,4,5
3841,80,40,60,6.0,800,25,4,5
3842,60,45,40,6.5,900,30,4,5
3843,65,45,40,6.5,900,30,4,5
3844,70,45,40,6.5,900,30,4,5
3845,75,45,40,6.5,900,30,4,5
3846,80,45,40,6.5,900,30,4,5
3847,60,50,45,7.0,800,25,4,5
3848,65,50,45,7.0,800,25,4,5
3849,70,50,45,7.0,800,25,4,5
3850,75,50,45,7.0,800,25,4,5
3851,80,50,45,7.0,800,25,4,5
3852,60,55,50,7.5,900,30,4,5
3853,65,55,50,7.5,900,30,4,5
3854,70,55,50,7.5,900,30,4,5
3855,75,55,50,7.5,900,30,4,5
3856,80,55,50,7.5,900,30,4,5
3857,60,60,45,6.0,800,25,4,5
3858,65,60,45,6.0,800,25,4,5
3859,70,60,45,6.0,800,25,4,5
3860,75,60,45,6.0,800,25,4,5
3861,80,60,45,6.0,800,25,4,5
3862,20,40,20,6.0,800,25,2,4
3863,25,40,20,6.0,800,25,2,4
3864,30,40,20,6.0,800,25,2,4
3865,20,45,25,6.5,900,30,2,4
3866,25,45,25,6.5,900,30,2,4
3867,30,45,25,6.5,900,30,2,4
3868,20,50,30,7.0,800,25,2,4
3869,25,50,30,7.0,800,25,2,4
3870,30,50,30,7.0,800,25,2,4
3871,20,40,25,6.0,900,30,2,4
3872,25,40,25,6.0,900,30,2,4
3873,30,40,25,6.0,900,30,2,4
3874,20,45,30,6.5,800,25,2,4
3875,25,45,30,6.5,800,25,2,4
3876,30,45,30,6.5,800,25,2,4
3877,20,50,20,7.0,900,30,2,4
3878,25,50,20,7.0,900,30,2,4
3879,30,50,20,7.0,900,30,2,4
3880,20,40,30,6.0,800,25,2,4
3881,25,40,30,6.0,800,25,2,4
3882,30,40,30,6.0,800,25,2,4
3883,20,45,20,6.5,900,30,2,4
3884,25,45,20,6.5,900,30,2,4
3885,30,45,20,6.5,900,30,2,4
3886,20,50,25,7.0,800,25,2,4
3887,25,50,25,7.0,800,25,2,4
3888,30,50,25,7.0,800,25,2,4
3889,25,20,40,5.5,1500,20,0,13
3890,30,20,40,5.5,1500,20,0,13
3891,20,20,40,5.5,1500,20,0,13
3892,30,25,45,6.0,1600,25,0,13
3893,20,25,45,6.0,1600,25,0,13
3894,25,25,45,6.0,1600,25,0,13
3895,20,30,50,6.5,1700,30,0,13
3896,25,30,50,6.5,1700,30,0,13
3897,30,30,50,6.5,1700,30,0,13
3898,25,20,45,5.5,1500,20,0,13
3899,30,20,45,5.5,1500,20,0,13
3900,20,20,45,5.5,1500,20,0,13
3901,30,25,50,6.0,1600,25,0,13
3902,20,25,50,6.0,1600,25,0,13
3903,25,25,50,6.0,1600,25,0,13
3904,20,30,40,6.5,1700,30,0,13
3905,25,30,40,6.5,1700,30,0,13
3906,30,30,40,6.5,1700,30,0,13
3907,25,20,50,5.5,1500,20,0,13
3908,30,20,50,5.5,1500,20,0,13
3909,20,20,50,5.5,1500,20,0,13
3910,25,20,40,5.5,1500,20,0,13
3911,30,25,40,6.0,1600,25,0,13
3912,20,25,40,6.0,1600,25,0,13
3913,25,25,40,6.0,1600,25,0,13
3914,20,30,45,6.5,1700,30,0,13
3915,25,30,45,6.5,1700,30,0,13
3916,30,30,45,6.5,1700,30,0,13
3917,100,20,45,6.0,700,25,0,0
3918,105,20,45,6.0,700,25,0,0
3919,110,20,45,6.0,700,25,0,0
3920,115,20,45,6.0,700,25,0,0
3921,120,20,45,6.0,700,25,0,0
3922,100,25,50,6.5,800,30,0,0
3923,105,25,50,6.5,800,30,0,0
3924,110,25,50,6.5,800,30,0,0
3925,115,25,50,6.5,800,30,0,0
3926,120,25,50,6.5,800,30,0,0
3927,100,30,55,7.0,900,35,0,0
3928,105,30,55,7.0,900,35,0,0
3929,110,30,55,7.0,900,35,0,0
3930,115,30,55,7.0,900,35,0,0
3931,120,30,55,7.0,900,35,0,0
3932,100,20,50,7.5,1000,25,0,0
3933,105,20,50,7.5,1000,25,0,0
3934,110,20,50,7.5,1000,25,0,0
3935,115,20,50,7.5,1000,25,0,0
3936,120,20,50,7.5,1000,25,0,0
3937,100,25,55,6.0,700,30,0,0
3938,105,25,55,6.0,700,30,0,0
3939,110,25,55,6.0,700,30,0,0
3940,115,25,55,6.0,700,30,0,0
3941,120,25,55,6.0,700,30,0,0
3942,100,30,45,6.5,800,35,0,0
3943,105,30,45,6.5,800,35,0,0
3944,110,30,45,6.5,800,35,0,0
3945,115,30,45,6.5,800,35,0,0
3946,120,30,45,6.5,800,35,0,0
3947,100,20,55,7.0,900,25,0,0
3948,105,20,55,7.0,900,25,0,0
3949,110,20,55,7.0,900,25,0,0
3950,115,20,55,7.0,900,25,0,0
3951,120,20,55,7.0,900,25,0,0
3952,100,25,45,7.5,1000,30,0,0
3953,105,25,45,7.5,1000,30,0,0
3954,110,25,45,7.5,1000,30,0,0
3955,115,25,45,7.5,1000,30,0,0
3956,120,25,45,7.5,1000,30,0,0
3957,100,30,50,6.0,700,35,0,0
3958,105,30,50,6.0,700,35,0,0
3959,110,30,50,6.0,700,35,0,0
3960,115,30,50,6.0,700,35,0,0
3961,120,30,50,6.0,700,35,0,0
3962,30,40,20,6.0,600,25,5,12
3963,35,40,20,6.0,600,25,5,12
3964,40,40,20,6.0,600,25,5,12
3965,30,45,25,6.5,700,30,5,12
3966,35,45,25,6.5,700,30,5,12
3967,40,45,25,6.5,700,30,5,12
3968,30,50,30,7.0,800,35,5,12
3969,35,50,30,7.0,800,35,5,12
3970,40,50,30,7.0,800,35,5,12
3971,30,55,20,6.0,600,25,5,12
3972,35,55,20,6.0,600,25,5,12
3973,40,55,20,6.0,600,25,5,12
3974,30,60,25,6.5,700,30,5,12
3975,35,60,25,6.5,700,30,5,12
3976,40,60,25,6.5,700,30,5,12
3977,30,40,30,7.0,800,35,5,12
3978,35,40,30,7.0,800,35,5,12
3979,40,40,30,7.0,800,35,5,12
3980,30,45,20,6.0,600,25,5,12
3981,35,45,20,6.0,600,25,5,12
